Customer ID,,Name,Age,SSN,Occupation,Annual Income,,Num Bank Accounts,Num Credit Card,Interest Rate,Num of Loan,Type of Loan,Delay from due date,Num of Delayed Payment,Changed Credit Limit,Num Credit Inquiries,CreditAbove StandardMix,Outstanding Debt,Credit Utilization Ratio,,,Total EMI per month,Amount invested monthly,Payment Behaviour,Monthly Balance,,Monthly_In_Hand_Salary,Credit History Age (Months)
CUS 0x65c0,,Data MIssing,53,343-78-2263,Lawyer,32029.98,,2,5,4,3,"Not Specified, Payday Loan, and Auto Loan",7,3,9.11,1,Good,451.72,28.41,,,66.4,97.52,Low spent Small value payments,384.9,,2402.25,371
CUS 0x65c0,,Martellg,53,343-78-2263,Lawyer,32029.98,,2,5,4,3,"Not Specified, Payday Loan, and Auto Loan",8,5,13.11,1,Above Standard,451.72,24.74,,,66.4,181.73,Low spent Medium value payments,290.69,,2402.25,372
CUS 0x3d0e,,Qing Xiaoyih,56,149-85-8524,Doctor,71424.57,,4,6,1,4,"Auto Loan, Not Specified, Credit-Builder Loan, and Mortgage Loan",14,18,10.35,6,Good,484.43,30.89,,,230.46,10000,Low spent Medium value payments,385.55,,5356.84,209
CUS 0x3d0e,,Qing Xiaoyih,56,149-85-8524,Doctor,71424.57,,4,6,1,4,"Auto Loan, Not Specified, Credit-Builder Loan, and Mortgage Loan",14,18,10.35,6,Above Standard,484.43,25.18,,,230.46,474.9,Low spent Small value payments,158.95,,5356.84,210
CUS 0x3d0e,,Qing Xiaoyih,56,149-85-8524,Doctor,71424.57,,4,6,1,4,"Auto Loan, Not Specified, Credit-Builder Loan, and Mortgage Loan",14,18,10.35,6,Good,484.43,23.88,,,230.46,557.96,Low spent Small value payments,75.89,,5356.84,211
CUS 0x3d0e,,Qing Xiaoyih,56,149-85-8524,Doctor,71424.57,,4,6,34,4,"Auto Loan, Not Specified, Credit-Builder Loan, and Mortgage Loan",14,18,10.35,6,Good,484.43,29.19,,,230.46,356.96,Low spent Medium value payments,266.89,,5356.84,212
CUS 0x3e37,,Eric Holmbergu,26,334-58-2603,       ,12985.715,,4,3,15,1,Not Specified,10,13,11.02,5,Standard,355.39,36.92,,,8.73,40.17,High spent Medium value payments,317.51,,973.93,376
CUS 0x3e37,,Eric Holmbergu,26,334-58-2603,Mechanic,12985.715,,4,3,15,1,Not Specified,5,13,11.02,5,Standard,355.39,25.17,,,8.73,70.46,Low spent Small value payments,327.22,,973.93,377
CUS 0x3e37,,Eric Holmbergu,26,334-58-2603,Mechanic,12985.715,,4,3,15,1,Not Specified,5,11,11.02,5,Above Standard,355.39,25.29,,,8.73,56.14,High spent Small value payments,311.54,,973.93,378
CUS 0x3e37,,Eric Holmbergu,26,334-58-2603,Mechanic,12985.715,,4,3,15,1,Not Specified,4,13,11.02,5,Standard,355.39,25.56,,,8.73,10000,Low spent Small value payments,242.53,,973.93,379
CUS 0x8e90,,Data MIssing,54,257-90-0023,Engineer,41821.27,,5,4,11,2,"Mortgage Loan, and Home Equity Loan",4,12,9.45,1,Above Standard,791.51,38.02,,,63.24,75.34,High spent Large value payments,444.44,,3136.6,313
CUS 0x8e90,,Karena,55,257-90-0023,Engineer,41821.27,,5,4,11,2,"Mortgage Loan, and Home Equity Loan",1,12,9.45,1,Good,791.51,26.24,,,63.24,162.52,High spent Small value payments,377.25,,3136.6,314
CUS 0x8e90,,Karena,55,257-90-0023,Engineer,41821.27,,5,4,11,2,"Mortgage Loan, and Home Equity Loan",1,10,9.45,1589,Good,791.51,25.06,,,63.24,141.21,High spent Medium value payments,388.57,,3136.6,315
CUS 0x8e90,,Karena,55,257-90-0023,Engineer,41821.27,,5,4,11,2,"Mortgage Loan, and Home Equity Loan",1,12,9.45,1,Good,791.51,35.44,,,63.24,119.05,High spent Small value payments,420.72,,3136.6,
CUS 0x4293,,Data MIssing,29,081-50-2290,Entrepreneur,60116.7,,5,8,19,7,"Home Equity Loan, Home Equity Loan, Student Loan, Not Specified, Home Equity Loan, Credit-Builder Loan, and Debt Consolidation Loan",19,13,25.62,11,Standard,2042.27,29.57,,,218.51,414.92,Low spent Large value payments,145.73,,4508.75,156
CUS 0x4293,,Andrewa,29,081-50-2290,Entrepreneur,60116.7,,5,8,19,7,"Home Equity Loan, Home Equity Loan, Student Loan, Not Specified, Home Equity Loan, Credit-Builder Loan, and Debt Consolidation Loan",19,14,19.62,11,Standard,2042.27,37.84,,,218.51,102.03, Data Missing,438.63,,4508.75,157
CUS 0x4293,,Andrewa,29,081-50-2290,Entrepreneur,60116.7,,5,8,19,7,"Home Equity Loan, Home Equity Loan, Student Loan, Not Specified, Home Equity Loan, Credit-Builder Loan, and Debt Consolidation Loan",19,13,18.62,11,Standard,2042.27,32.94,,,218.51,327.51,High spent Small value payments,223.14,,4508.75,158
CUS 0x4293,,Andrewa,29,Data MIssing,Entrepreneur,60116.7,,5,8,19,7,"Home Equity Loan, Home Equity Loan, Student Loan, Not Specified, Home Equity Loan, Credit-Builder Loan, and Debt Consolidation Loan",19,14,23.62,11,Standard,2042.27,37.51,,,218.51,146.7,High spent Small value payments,403.96,,4508.75,
CUS 0xc30b,,"""Eileenf",40,778-31-7461,Engineer,96562.8,,1,1,7,4,"Personal Loan, Payday Loan, Not Specified, and Payday Loan",17,12,1.16,9,Good,12.41,26.49,,,561.25,161.89,High spent Large value payments,548.7,,7242.21,299
CUS 0xc30b,,"""Eileenf",40,778-31-7461,Engineer,96562.8,,1,1,7,4,"Personal Loan, Payday Loan, Not Specified, and Payday Loan",14,12,1.16,9,Above Standard,12.41,33.87,,,561.25,304.58,High spent Medium value payments,416.02,,7242.21,300
CUS 0xc30b,,"""Eileenf",40,778-31-7461,Engineer,96562.8,,1,1,7,4,"Personal Loan, Payday Loan, Not Specified, and Payday Loan",19,Data Missing,1.16,9,Above Standard,12.41,39.65,,,561.25,445.19,Low spent Large value payments,295.41,,7242.21,301
CUS 0xc30b,,"""Eileenf",40,778-31-7461,Engineer,96562.8,,1,1,7,4,"Personal Loan, Payday Loan, Not Specified, and Payday Loan",14,12,1.16,9,Above Standard,12.41,30.95,,,561.25,655.58,Low spent Medium value payments,95.01,,7242.21,302
CUS 0x979c,,Thomassony,38,632-10-1771,Engineer,18721.3,,4,5,28,3,"Personal Loan, Personal Loan, and Mortgage Loan",18,11,11.26,9,Standard,2646.59,27.29,,,46.59,,High spent Large value payments,344.35,,1404.1,101
CUS 0x979c,,Thomassony,38,632-10-1771,Engineer,18721.3,,4,5,28,3,"Personal Loan, Personal Loan, and Mortgage Loan",18,10,10.26,9,Standard,2646.59,35.47,,,46.59,174.01, Data Missing,237.8,,1404.1,102
CUS 0x979c,,Thomassony,38,632-10-1771,Engineer,18721.3,,4,5,28,3,"Personal Loan, Personal Loan, and Mortgage Loan",18,11,17.26,9,Standard,2646.59,32.23,,,46.59,10000,Low spent Large value payments,302.02,,1404.1,103
CUS 0x979c,,Thomassony,38,632-10-1771,Engineer,18721.3,,4,5,28,3,"Personal Loan, Personal Loan, and Mortgage Loan",18,8,18.26,9,Standard,2646.59,36.18,,,46.59,82,Low spent Large value payments,309.82,,1404.1,104
CUS 0x9e50,,Kevin Yaob,38,041-64-7582,Writer,31633.94,,9,6,26,5,"Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Payday Loan, and Debt Consolidation Loan",19,16,9.21,8,Above Standard,1988.02,30.99,,,73.63,98.24,High spent Small value payments,361.05,,2372.55,219
CUS 0x9e50,,Kevin Yaob,38,041-64-7582,Writer,31633.94,,9,6,26,5,"Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Payday Loan, and Debt Consolidation Loan",23,19,9.21,8,Bad,1988.02,30.29,,,73.63,215.56,Low spent Large value payments,253.73,,2372.55,220
CUS 0x9e50,,Data MIssing,38,041-64-7582,Writer,31633.94,,9,6,34,5,"Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Payday Loan, and Debt Consolidation Loan",23,16,9.21,8,Bad,1988.02,36.68,,,73.63,79.08,High spent Small value payments,380.2,,2372.55,221
CUS 0x9e50,,Kevin Yaob,38,041-64-7582,Writer,31633.94,,9,6,26,5,"Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Payday Loan, and Debt Consolidation Loan",23,16,9.21,1724,Bad,1988.02,31.59,,,73.63,326.4,Low spent Small value payments,162.89,,2372.55,222
CUS 0x5840,,Alexw,21,035-85-5019,Mechanic,173968.96,,4,7,1,1,Home Equity Loan,7,2,0.54,5,Good,1486.89,45.67,,,72.75,10000,High spent Large value payments,1490.36,,13047.67,369
CUS 0x5840,,Alexw,21,035-85-5019,Mechanic,173968.96,,4,7,1,1,Home Equity Loan,7,1122,4.54,5,Good,1486.89,34.1,,,72.75,1087.42,Low spent Small value payments,586.46,,13047.67,370
CUS 0x5840,,Alexw,21,035-85-5019,Mechanic,173968.96,,4,7,1,1,Home Equity Loan,7,0,0.54,5,Good,1486.89,41.85,,,72.75,488.21,Low spent Medium value payments,1175.68,,13047.67,371
CUS 0x5840,,Data MIssing,21,Data MIssing,Mechanic,173968.96,,4,7,1,1,Home Equity Loan,8,2,4.54,5,Good,1486.89,33.3,,,72.75,353.9,High spent Large value payments,1269.99,,13047.67,372
CUS 0x9e9e,,Barrc,46,438-71-4198,Entrepreneur,33928.38,,4,7,8,5,"Mortgage Loan, Debt Consolidation Loan, Student Loan, Home Equity Loan, and Home Equity Loan",31,18,18.62,9,Standard,164.66,38.35,,,184.08,181.79,Low spent Small value payments,261.02,,2544.63,184
CUS 0x9e9e,,Barrc,34,438-71-4198,Entrepreneur,33928.38,,4,7,8,5,"Mortgage Loan, Debt Consolidation Loan, Student Loan, Home Equity Loan, and Home Equity Loan",28,18,18.62,9,Standard,164.66,26.22,,,184.08,323.66,Low spent Small value payments,119.15,,2544.63,185
CUS 0x9e9e,,Barrc,46,438-71-4198,Entrepreneur,33928.38,,4,7,8,5,"Mortgage Loan, Debt Consolidation Loan, Student Loan, Home Equity Loan, and Home Equity Loan",28,18,18.62,9,Above Standard,164.66,34.06,,,184.08,,High spent Medium value payments,355.78,,2544.63,186
CUS 0x9e9e,,Data MIssing,46,438-71-4198,Entrepreneur,33928.38,,4,7,8,5,"Mortgage Loan, Debt Consolidation Loan, Student Loan, Home Equity Loan, and Home Equity Loan",28,18,18.62,9,Standard,164.66,35.09,,,184.08,174.27,Low spent Small value payments,268.54,,2544.63,187
CUS 0x47c0,,Angelaq,41,431-54-2467,Manager,123847.04,,1,4,7,2,"Mortgage Loan, and Personal Loan",5,7,11.05,Data Missing,Above Standard,1417.89,41.53,,,116.77,258.69,High spent Medium value payments,930.09,,9288.53,358
CUS 0x47c0,,Angelaq,41,431-54-2467,Manager,123847.04,,1,4,7,2,"Mortgage Loan, and Personal Loan",5,8,11.05,Data Missing,Above Standard,1417.89,30.21,,,116.77,106.89,High spent Large value payments,1071.9,,9288.53,359
CUS 0x47c0,,Angelaq,41,431-54-2467,Manager,123847.04,,1,4,7,2,"Mortgage Loan, and Personal Loan",5,8,11.05,Data Missing,Above Standard,1417.89,44.74,,,116.77,180.55,High spent Large value payments,998.24,,9288.53,360
CUS 0x47c0,,Angelaq,41,431-54-2467,Manager,123847.04,,1,4,7,2,"Mortgage Loan, and Personal Loan",5,10,11.05,Data Missing,Above Standard,1417.89,37.19,,,116.77,324.75,Low spent Medium value payments,894.03,,9288.53,361
CUS 0x2b17,,Padraic Halpind,26,008-91-0413,Teacher,34447.49,,5,6,4,4,"Not Specified, Debt Consolidation Loan, Not Specified, and Payday Loan",26,8,8.71,5,Above Standard,922.3,24.72,,,67.24,189.22,Low spent Large value payments,285.91,,2583.56,370
CUS 0x2b17,,Padraic Halpind,26,008-91-0413,Teacher,34447.49,,5,6,4,4,"Not Specified, Debt Consolidation Loan, Not Specified, and Payday Loan",26,6,10.71,5,Above Standard,922.3,39.52,,,33579,152.32,High spent Small value payments,312.81,,2583.56,371
CUS 0x2b17,,Padraic Halpind,26,008-91-0413,Teacher,34447.49,,5,6,4,4,"Not Specified, Debt Consolidation Loan, Not Specified, and Payday Loan",26,5,5.71,5,Good,922.3,29.72,,,67.24,62.46,High spent Large value payments,382.67,,2583.56,
CUS 0x2b17,,Padraic Halpind,26,008-91-0413,Teacher,34447.49,,5,6,4,4,"Not Specified, Debt Consolidation Loan, Not Specified, and Payday Loan",21,5,8.71,5,Good,922.3,25.03,,,67.24,120.81,Low spent Large value payments,354.32,,2583.56,
CUS 0x9c95,,Adegokej,49,667-92-0559,Architect,83483.96,,0,4,11,1,Not Specified,14,1,4.41,1,Good,152.98,37.27,,,42.74,260.67,High spent Medium value payments,641.88,,6261.3,372
CUS 0x9c95,,Adegokej,49,667-92-0559,Architect,83483.96,,0,4,11,1,Not Specified,14,-1,4.41,1,Good,152.98,39.94,,,42.74,164.55,High spent Large value payments,728.01,,6261.3,373
CUS 0x9c95,,Adegokej,49,667-92-0559,Architect,7940181,,0,4,11,1,Not Specified,12,2,7.41,3,Good,152.98,33.55,,,42.74,342.74,High spent Small value payments,569.82,,595513.58,374
CUS 0x9c95,,Adegokej,49,667-92-0559,Architect,83483.96,,0,4,11,1,Not Specified,14,2,-1.59,3,Good,152.98,22.37,,,42.74,785.62,Low spent Small value payments,156.94,,6261.3,375
CUS 0x7b72,,"""Rosalba OBrien""p",43,199-56-9238,Architect,9754.75,,7,6,21,6,"Payday Loan, Payday Loan, Home Equity Loan, Home Equity Loan, Home Equity Loan, and Credit-Builder Loan",27,16,16.11,Data Missing,Bad,4074.72,38.7,,,42.73,31.59,Low spent Small value payments,268.37,,731.61,
CUS 0x7b72,,"""Rosalba OBrien""p",43,199-56-9238,Architect,9754.75,,7,6,21,6,"Payday Loan, Payday Loan, Home Equity Loan, Home Equity Loan, Home Equity Loan, and Credit-Builder Loan",28,16,16.11,10,Bad,4074.72,25.27,,,28283,19.29,High spent Medium value payments,240.67,,731.61,
CUS 0x7b72,,"""Rosalba OBrien""p",43,199-56-9238,Architect,9754.75,,7,6,21,6,"Payday Loan, Payday Loan, Home Equity Loan, Home Equity Loan, Home Equity Loan, and Credit-Builder Loan",33,16,16.11,10,Bad,4074.72,24.62,,,9132,29.44,High spent Small value payments,240.52,,731.61,51
CUS 0x7b72,,"""Rosalba OBrien""p",43,199-56-9238,Architect,9754.75,,7,6,21,6,"Payday Loan, Payday Loan, Home Equity Loan, Home Equity Loan, Home Equity Loan, and Credit-Builder Loan",28,16,17.11,10,Bad,4074.72,32.49,,,42.73,27.46, Data Missing,262.5,,731.61,52
CUS 0x2593,,Stempelp,28,049-48-0823,Media Manager,50173.54,,6,4,11,3,"Debt Consolidation Loan, Payday Loan, and Mortgage Loan",19,15,5.09,5,Standard,293.88,30.41,,,105.31,302.57,Low spent Medium value payments,304.43,,3763.02,309
CUS 0x2593,,Stempelp,28,049-48-0823,Media Manager,50173.54,,6,4,11,3,"Debt Consolidation Loan, Payday Loan, and Mortgage Loan",18,14,3.09,5,Standard,293.88,31.46,,,105.31,82.42,High spent Medium value payments,494.59,,3763.02,310
CUS 0x2593,,Stempelp,28,049-48-0823,Media Manager,50173.54,,6,4,34,3,"Debt Consolidation Loan, Payday Loan, and Mortgage Loan",22,14,5.09,5,Standard,293.88,23.44,,,105.31,138.42,High spent Medium value payments,438.58,,3763.02,311
CUS 0x2593,,Stempelp,34,049-48-0823,Media Manager,50173.54,,6,4,11,3,"Debt Consolidation Loan, Payday Loan, and Mortgage Loan",19,14,9.09,5,Above Standard,293.88,28.86,,,105.31,274.22, Data Missing,322.79,,3763.02,312
CUS 0xb660,,Data MIssing,31,304-98-6409,Architect,15627.72,,6,6,15,3,"Not Specified, Home Equity Loan, and Home Equity Loan",30,10,10.06,4,Standard,983.22,27.98,,,23.62,20.46,High spent Medium value payments,308.65,,1172.08,387
CUS 0xb660,,Data MIssing,31,304-98-6409,Architect,15627.72,,6,6,15,3,"Not Specified, Home Equity Loan, and Home Equity Loan",32,10,10.06,4,Standard,983.22,38.95,,,23.62,103.87,Low spent Medium value payments,255.24,,1172.08,388
CUS 0xb660,,Jessicad,31,304-98-6409,Architect,15627.72,,6,6,15,3,"Not Specified, Home Equity Loan, and Home Equity Loan",26,12,7.06,4,Standard,983.22,33.17,,,23.62,57.98,Low spent Small value payments,311.13,,1172.08,389
CUS 0xb660,,Jessicad,31,304-98-6409,Architect,15627.72,,6,6,15,3,"Not Specified, Home Equity Loan, and Home Equity Loan",30,10,9.06,4,Standard,983.22,36.3,,,23.62,10000,Low spent Small value payments,277.84,,1172.08,390
CUS 0xa3a9,,Kareny,39,820-03-6535,       ,97575.9,,7,4,15,2,"Home Equity Loan, and Home Equity Loan",4,15,2.39,6,Standard,366.88,30.72,,,152.06,162.77,High spent Small value payments,730.21,,7318.19,267
CUS 0xa3a9,,Kareny,39,820-03-6535,Journalist,97575.9,,7,4,15,2,"Home Equity Loan, and Home Equity Loan",7,18,2.39,6,Standard,366.88,34.49,,,152.06,756.47,Low spent Medium value payments,156.5,,7318.19,268
CUS 0xa3a9,,Kareny,39,820-03-6535,Journalist,97575.9,,7,4,15,2,"Home Equity Loan, and Home Equity Loan",7,18,2.39,6,Standard,366.88,38.68,,,152.06,215,High spent Small value payments,677.98,,7318.19,269
CUS 0xa3a9,,Kareny,39,820-03-6535,Journalist,97575.9,,7,4,15,2,"Home Equity Loan, and Home Equity Loan",7,18,2.39,6,Standard,366.88,34.12,,,152.06,84.96,High spent Medium value payments,798.01,,7318.19,
CUS 0xacc6,,Sheppardx,37,398-58-0171,Architect,64397.88,,7,5,11,0,,21,15,19.43,11,Standard,1001.74,30.12,,,14550,,High spent Medium value payments,566.8,,4829.84,234
CUS 0xacc6,,Sheppardx,38,398-58-0171,Architect,64397.88,,7,34,11,0,,21,17,19.43,11,Above Standard,1001.74,25.24,,,0,112.55,High spent Medium value payments,661.5,,4829.84,235
CUS 0xacc6,,Data MIssing,38,398-58-0171,Architect,64397.88,,7,5,34,0,,24,14,19.43,11,Standard,1001.74,31.98,,,0,700.26,Low spent Small value payments,113.79,,4829.84,236
CUS 0xacc6,,Sheppardx,34,398-58-0171,Architect,64397.88,,34,5,11,0,,21,15,12.43,11,Standard,1001.74,40.03,,,0,117.95,High spent Small value payments,666.1,,4829.84,237
CUS 0x9027,,Shihg,21,574-10-7802,Teacher,23952.07,,6,4,7,0,,14,12,9.5,3,Standard,1045.08,25.92,,,0,109.32,Low spent Large value payments,346.98,,1796.41,287
CUS 0x9027,,Shihg,21,574-10-7802,Teacher,23952.07,,6,4,7,0,,14,12,9.5,3,Standard,1045.08,33.29,,,0,76.54,Low spent Medium value payments,389.76,,1796.41,288
CUS 0x9027,,Shihg,21,574-10-7802,Teacher,23952.07,,6,4,7,0,,14,12,9.5,3,Standard,1045.08,34.32,,,0,138.24, Data Missing,318.06,,1796.41,289
CUS 0x9027,,Shihg,21,574-10-7802,Teacher,23952.07,,6,4,7,0,,14,14,9.5,3,Above Standard,1045.08,28.86,,,0,, Data Missing,374.2,,1796.41,290
CUS 0x5c28,,Leahe,29,770-33-0635,Doctor,105565.65,,1,3,11,1,Not Specified,15,7,7.2,6,Good,440.91,35.56,,,49.61,476.83,Low spent Medium value payments,617.87,,7917.42,
CUS 0x5c28,,Leahe,29,770-33-0635,Doctor,105565.65,,1,3,11,1,Not Specified,16,7,7.2,6,Above Standard,440.91,43.45,,,49.61,435.23,Low spent Medium value payments,659.47,,7917.42,335
CUS 0x5c28,,Leahe,29,770-33-0635,Doctor,105565.65,,1,3,11,1,Not Specified,15,9,7.2,6,Good,440.91,36.67,,,49.61,330.69,High spent Medium value payments,734.01,,7917.42,336
CUS 0x5c28,,Leahe,30,770-33-0635,Doctor,105565.65,,1,3,11,1,Not Specified,15,9,7.2,6,Above Standard,440.91,29.74,,,49.61,535.33,High spent Small value payments,539.38,,7917.42,337
CUS 0x2a03,,Pauln,27,620-62-0897,Journalist,145934.16,,0,5,3,1,Personal Loan,20,3,9.42,3,Good,1334.34,29.35,,,113.52,895.77,Low spent Medium value payments,515.33,,10945.06,209
CUS 0x2a03,,Pauln,27,620-62-0897,Journalist,145934.16,,0,5,3,1,Personal Loan,20,3,13.42,3,Good,1334.34,39.49,,,113.52,97.8,High spent Large value payments,1273.3,,10945.06,210
CUS 0x2a03,,Pauln,27,620-62-0897,Journalist,145934.16,,0,5,3,1,Personal Loan,20,3,9.42,Data Missing,Good,1334.34,38.14,,,113.52,138.03,High spent Large value payments,1233.07,,10945.06,211
CUS 0x2a03,,Pauln,27,620-62-0897,       ,145934.16,,0,5,3,1,Personal Loan,20,Data Missing,9.42,3,Above Standard,1334.34,29.23,,,113.52,1148.5,Low spent Small value payments,272.61,,10945.06,212
CUS 0xbaa9,,Alexei Oreskovicz,25,334-44-6939,Musician,68171.55,,6,3,4,1,Mortgage Loan,28,Data Missing,9.2,2,Standard,1049.75,33.06,,,49.23,,High spent Small value payments,455.99,,5112.87,265
CUS 0xbaa9,,Alexei Oreskovicz,26,334-44-6939,Musician,68171.55,,6,3,4,1,Mortgage Loan,24,11,9.2,2,Standard,1049.75,36,,,49.23,134.3,High spent Large value payments,605.46,,5112.87,266
CUS 0xbaa9,,Alexei Oreskovicz,26,334-44-6939,Musician,68171.55,,6,3,4,1,Mortgage Loan,24,11,2.2,7,Above Standard,1049.75,38.57,,,49.23,234.78,Low spent Medium value payments,544.98,,5112.87,267
CUS 0xbaa9,,Alexei Oreskovicz,26,334-44-6939,Musician,68171.55,,6,3,4,1,Mortgage Loan,24,11,9.2,7,Standard,1049.75,29.48,,,49.23,37.28,High spent Large value payments,702.49,,5112.87,268
CUS 0x7c21,,Bill Powellx,30,412-34-8666,Media Manager,9599.265,,3,9,21,5,"Debt Consolidation Loan, Debt Consolidation Loan, Credit-Builder Loan, Mortgage Loan, and Auto Loan",13,18,18.02,12,Standard,1935.7,34.75,,,29.11,15.93,High spent Medium value payments,266.86,,719.94,154
CUS 0x7c21,,Data MIssing,30,412-34-8666,Media Manager,9599.265,,3,9,21,5,"Debt Consolidation Loan, Debt Consolidation Loan, Credit-Builder Loan, Mortgage Loan, and Auto Loan",13,20,18.02,12,Standard,1935.7,27.94,,,29.11,37.69,Low spent Small value payments,285.1,,719.94,155
CUS 0x7c21,,Bill Powellx,30,412-34-8666,Media Manager,9599.265,,3,9,21,5,"Debt Consolidation Loan, Debt Consolidation Loan, Credit-Builder Loan, Mortgage Loan, and Auto Loan",13,20,11.02,12,Above Standard,1935.7,24.29,,,29.11,50.1,Low spent Small value payments,272.69,,719.94,156
CUS 0x7c21,,Bill Powellx,30,412-34-8666,Media Manager,9599.265,,3,9,21,5,"Debt Consolidation Loan, Debt Consolidation Loan, Credit-Builder Loan, Mortgage Loan, and Auto Loan",13,20,18.02,12,Above Standard,1935.7,35.04,,,29.11,,Low spent Small value payments,274.61,,719.94,157
CUS 0x78bf,,Nanette Byrnest,42,902-32-7521,Accountant,61796.92,,9,9,28,9,"Auto Loan, Not Specified, Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, and Personal Loan",22,20,27.46,10,Above Standard,3133.49,28.74,,,334.46,92.38,High spent Large value payments,345.03,,4634.77,141
CUS 0x78bf,,Nanette Byrnest,42,902-32-7521,Accountant,61796.92,,9,9,28,9,"Auto Loan, Not Specified, Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, and Personal Loan",19,19,27.46,10,Bad,3133.49,25.11,,,334.46,10000,High spent Small value payments,343.61,,4634.77,
CUS 0x78bf,,Nanette Byrnest,42,902-32-7521,Accountant,61796.92,,9,9,28,9,"Auto Loan, Not Specified, Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, and Personal Loan",24,19,27.46,10,Bad,3133.49,32.99,,,334.46,181.02,High spent Medium value payments,266.4,,4634.77,143
CUS 0x78bf,,Nanette Byrnest,42,902-32-7521,Accountant,61796.92,,9,9,28,9,"Auto Loan, Not Specified, Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, Debt Consolidation Loan, Payday Loan, Auto Loan, and Personal Loan",24,19,27.46,10,Bad,3133.49,39.13,,,334.46,10000, Data Missing,292.55,,4634.77,144
